"","InvName2","InvID2","website"
"2005","Dheeraj Jain","5691324686663680","http://www.seed-db.com/investorgraph/investorview?investorid=5691324686663680"
"2006","Dheeraj Sanka","4676094707892224","http://www.seed-db.com/investorgraph/investorview?investorid=4676094707892224"
"2007","Di-Ann Eisnor","5745311351832576","http://www.seed-db.com/investorgraph/investorview?investorid=5745311351832576"
"2008","Diane Loviglio","5122812914171904","http://www.seed-db.com/investorgraph/investorview?investorid=5122812914171904"
"2009","Diane Loviglio","5189898847911936","http://www.seed-db.com/investorgraph/investorview?investorid=5189898847911936"
"2010","Diego Basch","5374666038312960","http://www.seed-db.com/investorgraph/investorview?investorid=5374666038312960"
"2011","Diego Berdakin","5165239909744640","http://www.seed-db.com/investorgraph/investorview?investorid=5165239909744640"
"2012","Diego J Ruiz-Rincon","5842565903417344","http://www.seed-db.com/investorgraph/investorview?investorid=5842565903417344"
"2013","Diego Kuperman","5485715592839168","http://www.seed-db.com/investorgraph/investorview?investorid=5485715592839168"
"2014","Diego Meller","6095349437431808","http://www.seed-db.com/investorgraph/investorview?investorid=6095349437431808"
"2015","Differential","6006581577646080","http://www.seed-db.com/investorgraph/investorview?investorid=6006581577646080"
"2016","Digital Currency Group","4860896383860736","http://www.seed-db.com/investorgraph/investorview?investorid=4860896383860736"
"2017","Digital Entertainment Ventures (DEV)","6180421872123904","http://www.seed-db.com/investorgraph/investorview?investorid=6180421872123904"
"2018","Digital First Ventures","5913404053127168","http://www.seed-db.com/investorgraph/investorview?investorid=5913404053127168"
"2019","Digital Future","6468445096902656","http://www.seed-db.com/investorgraph/investorview?investorid=6468445096902656"
"2020","Digital Garage","4975087484665856","http://www.seed-db.com/investorgraph/investorview?investorid=4975087484665856"
"2021","Digital Garage","6220570622427136","http://www.seed-db.com/investorgraph/investorview?investorid=6220570622427136"
"2022","Digital Irish New York Syndicate","6309430727540736","http://www.seed-db.com/investorgraph/investorview?investorid=6309430727540736"
"2023","Digital Leaders Ventures","5537097108684800","http://www.seed-db.com/investorgraph/investorview?investorid=5537097108684800"
"2024","Digital Leaders Ventures","6236898209038336","http://www.seed-db.com/investorgraph/investorview?investorid=6236898209038336"
"2025","Digital News Ventures","4791185302355968","http://www.seed-db.com/investorgraph/investorview?investorid=4791185302355968"
"2026","Digital Science","5851905578237952","http://www.seed-db.com/investorgraph/investorview?investorid=5851905578237952"
"2027","Digital Science","6498415479357440","http://www.seed-db.com/investorgraph/investorview?investorid=6498415479357440"
"2028","Digital Sky Technologies","6478150242402304","http://www.seed-db.com/investorgraph/investorview?investorid=6478150242402304"
"2029","Digitalents Capital","6361640631009280","http://www.seed-db.com/investorgraph/investorview?investorid=6361640631009280"
"2030","Digitech Venture Capital Fund","5034402442641408","http://www.seed-db.com/investorgraph/investorview?investorid=5034402442641408"
"2031","Dignity Health","5188916843905024","http://www.seed-db.com/investorgraph/investorview?investorid=5188916843905024"
"2032","Digvijay Singh","5331470985986048","http://www.seed-db.com/investorgraph/investorview?investorid=5331470985986048"
"2033","Dilan Dane (Jayawardane)","5972295071825920","http://www.seed-db.com/investorgraph/investorview?investorid=5972295071825920"
"2034","Dilan Jayawardane","6116631126212608","http://www.seed-db.com/investorgraph/investorview?investorid=6116631126212608"
"2035","Dillon McDonald","4689770286415872","http://www.seed-db.com/investorgraph/investorview?investorid=4689770286415872"
"2036","Dilyan Dimitrov","6475446531129344","http://www.seed-db.com/investorgraph/investorview?investorid=6475446531129344"
"2037","Dimitris Vranopoulos","5202685384982528","http://www.seed-db.com/investorgraph/investorview?investorid=5202685384982528"
"2038","Dimitris Vranopoulos","6363665959747584","http://www.seed-db.com/investorgraph/investorview?investorid=6363665959747584"
"2039","Dimitry Foux","5103426492956672","http://www.seed-db.com/investorgraph/investorview?investorid=5103426492956672"
"2040","Dinesh Tejwani","6376784987684864","http://www.seed-db.com/investorgraph/investorview?investorid=6376784987684864"
"2041","Dingman Center Angels","6547163257503744","http://www.seed-db.com/investorgraph/investorview?investorid=6547163257503744"
"2042","Dino Vendetti","6217209202343936","http://www.seed-db.com/investorgraph/investorview?investorid=6217209202343936"
"2043","Dion DeLoof","6303406243184640","http://www.seed-db.com/investorgraph/investorview?investorid=6303406243184640"
"2044","Dion Joannou","5956631657447424","http://www.seed-db.com/investorgraph/investorview?investorid=5956631657447424"
"2045","Dirk Elmendorf","5936293141807104","http://www.seed-db.com/investorgraph/investorview?investorid=5936293141807104"
"2046","Dirk Elmendorf","6253366254501888","http://www.seed-db.com/investorgraph/investorview?investorid=6253366254501888"
"2047","Dirk Graber","4523285542862848","http://www.seed-db.com/investorgraph/investorview?investorid=4523285542862848"
"2048","Dirk Herzbach","5309673519448064","http://www.seed-db.com/investorgraph/investorview?investorid=5309673519448064"
"2049","Dirk Herzbach","5768865690681344","http://www.seed-db.com/investorgraph/investorview?investorid=5768865690681344"
"2050","Discovery Communications","6134946624176128","http://www.seed-db.com/investorgraph/investorview?investorid=6134946624176128"
"2051","Disney Accelerator","5735506881019904","http://www.seed-db.com/investorgraph/investorview?investorid=5735506881019904"
"2052","Distilled","362570","http://www.seed-db.com/investorgraph/investorview?investorid=362570"
"2053","Divergent Ventures","5461050149306368","http://www.seed-db.com/investorgraph/investorview?investorid=5461050149306368"
"2054","Doen","5054551090528256","http://www.seed-db.com/investorgraph/investorview?investorid=5054551090528256"
"2055","Dolby Family Ventures","6105006407155712","http://www.seed-db.com/investorgraph/investorview?investorid=6105006407155712"
"2056","Dollard Carey","4543931719090176","http://www.seed-db.com/investorgraph/investorview?investorid=4543931719090176"
"2057","Domenic Carosa","4882621397991424","http://www.seed-db.com/investorgraph/investorview?investorid=4882621397991424"
"2058","DominateFund","5767428415946752","http://www.seed-db.com/investorgraph/investorview?investorid=5767428415946752"
"2059","Dominic Collins","5571833088704512","http://www.seed-db.com/investorgraph/investorview?investorid=5571833088704512"
"2060","Dominion Capital","5456855744643072","http://www.seed-db.com/investorgraph/investorview?investorid=5456855744643072"
"2061","Don Dodge","5737012564852736","http://www.seed-db.com/investorgraph/investorview?investorid=5737012564852736"
"2062","Don Douglas","5308305496866816","http://www.seed-db.com/investorgraph/investorview?investorid=5308305496866816"
"2063","Don Hutchison","5829452206440448","http://www.seed-db.com/investorgraph/investorview?investorid=5829452206440448"
"2064","Don Listwin","5108338845024256","http://www.seed-db.com/investorgraph/investorview?investorid=5108338845024256"
"2065","Don McLagan","4793261923237888","http://www.seed-db.com/investorgraph/investorview?investorid=4793261923237888"
"2066","Donna Dubinsky","5987564888522752","http://www.seed-db.com/investorgraph/investorview?investorid=5987564888522752"
"2067","Doreen Huber","4733595969126400","http://www.seed-db.com/investorgraph/investorview?investorid=4733595969126400"
"2068","Dorm Room Fund","6331011512139776","http://www.seed-db.com/investorgraph/investorview?investorid=6331011512139776"
"2069","Double M Partners","5675109977161728","http://www.seed-db.com/investorgraph/investorview?investorid=5675109977161728"
"2070","Doug Chertok","5764757655126016","http://www.seed-db.com/investorgraph/investorview?investorid=5764757655126016"
"2071","Doug Chertok","5970026037248000","http://www.seed-db.com/investorgraph/investorview?investorid=5970026037248000"
"2072","Doug Cobb","5718766155464704","http://www.seed-db.com/investorgraph/investorview?investorid=5718766155464704"
"2073","Doug Derwin","6536920293179392","http://www.seed-db.com/investorgraph/investorview?investorid=6536920293179392"
"2074","Doug Fieldhouse","5766917453250560","http://www.seed-db.com/investorgraph/investorview?investorid=5766917453250560"
"2075","Doug Fieldhouse","6248834153840640","http://www.seed-db.com/investorgraph/investorview?investorid=6248834153840640"
"2076","Doug Groh","5655173812715520","http://www.seed-db.com/investorgraph/investorview?investorid=5655173812715520"
"2077","Doug Pepper","5539423491981312","http://www.seed-db.com/investorgraph/investorview?investorid=5539423491981312"
"2078","Doug Scott","5959842686566400","http://www.seed-db.com/investorgraph/investorview?investorid=5959842686566400"
"2079","Douglas Bergeron","4756946494160896","http://www.seed-db.com/investorgraph/investorview?investorid=4756946494160896"
"2080","Douglas Feirstein","5156622800257024","http://www.seed-db.com/investorgraph/investorview?investorid=5156622800257024"
"2081","Douglas Guen","5705580907855872","http://www.seed-db.com/investorgraph/investorview?investorid=5705580907855872"
"2082","Dov Moran","5309994706665472","http://www.seed-db.com/investorgraph/investorview?investorid=5309994706665472"
"2083","Downing Ventures","5873613433470976","http://www.seed-db.com/investorgraph/investorview?investorid=5873613433470976"
"2084","Dr Darrin M Disley","6724783878176768","http://www.seed-db.com/investorgraph/investorview?investorid=6724783878176768"
"2085","Dr. E. Bora Uygun","5828800986218496","http://www.seed-db.com/investorgraph/investorview?investorid=5828800986218496"
"2086","Dragoneer Investment Group","6399449769181184","http://www.seed-db.com/investorgraph/investorview?investorid=6399449769181184"
"2087","Dragos Nicolaescu","6643082594353152","http://www.seed-db.com/investorgraph/investorview?investorid=6643082594353152"
"2088","Draper & Associates","4851709612392448","http://www.seed-db.com/investorgraph/investorview?investorid=4851709612392448"
"2089","Draper Associates","5801811512393728","http://www.seed-db.com/investorgraph/investorview?investorid=5801811512393728"
"2090","Draper Athena","6507766696902656","http://www.seed-db.com/investorgraph/investorview?investorid=6507766696902656"
"2091","Draper Esprit","5492077081133056","http://www.seed-db.com/investorgraph/investorview?investorid=5492077081133056"
"2092","Draper Fisher Jurvetson (DFJ)","4860092587442176","http://www.seed-db.com/investorgraph/investorview?investorid=4860092587442176"
"2093","Draper Nexus Ventures","4859355295907840","http://www.seed-db.com/investorgraph/investorview?investorid=4859355295907840"
"2094","Draper Richards","5466750908891136","http://www.seed-db.com/investorgraph/investorview?investorid=5466750908891136"
"2095","Draper Richards Kaplan Foundation","5718424185470976","http://www.seed-db.com/investorgraph/investorview?investorid=5718424185470976"
"2096","DreamFunded","4986668494880768","http://www.seed-db.com/investorgraph/investorview?investorid=4986668494880768"
"2097","DreamHost","4724998010830848","http://www.seed-db.com/investorgraph/investorview?investorid=4724998010830848"
"2098","DreamIt Health","5519293986897920","http://www.seed-db.com/investorgraph/investorview?investorid=5519293986897920"
"2099","DreamIt Ventures","5436893911056384","http://www.seed-db.com/investorgraph/investorview?investorid=5436893911056384"
"2100","DreamTech Ventures","5300235467227136","http://www.seed-db.com/investorgraph/investorview?investorid=5300235467227136"
"2101","Drew Conway","6579974882459648","http://www.seed-db.com/investorgraph/investorview?investorid=6579974882459648"
"2102","Drew Houston","4857797191663616","http://www.seed-db.com/investorgraph/investorview?investorid=4857797191663616"
"2103","Drew Houston","5092805173051392","http://www.seed-db.com/investorgraph/investorview?investorid=5092805173051392"
"2104","Drew Volpe","6116193186349056","http://www.seed-db.com/investorgraph/investorview?investorid=6116193186349056"
"2105","Drive Capital","5151879243759616","http://www.seed-db.com/investorgraph/investorview?investorid=5151879243759616"
"2106","Dror Shimshowitz","5527321763119104","http://www.seed-db.com/investorgraph/investorview?investorid=5527321763119104"
"2107","Drummond Road Capital","6562719629049856","http://www.seed-db.com/investorgraph/investorview?investorid=6562719629049856"
"2108","Dublin Business Innovation Centre","5647001026822144","http://www.seed-db.com/investorgraph/investorview?investorid=5647001026822144"
"2109","Duchossois Capital Partners","5969933070499840","http://www.seed-db.com/investorgraph/investorview?investorid=5969933070499840"
"2110","Duke Angel Network","5632721585963008","http://www.seed-db.com/investorgraph/investorview?investorid=5632721585963008"
"2111","Dundee Venture Capital","4684973885882368","http://www.seed-db.com/investorgraph/investorview?investorid=4684973885882368"
