"","InvName","InvID","InvWebsite"
"3440","JumpStart Inc.","6283985143463936","http://www.seed-db.com/investorgraph/investorview?investorid=6283985143463936"
"3441","Jumpstart Foundry","6315576037212160","http://www.seed-db.com/investorgraph/investorview?investorid=6315576037212160"
"3442","Jumpstart New Jersey Angel Network","6208733558341632","http://www.seed-db.com/investorgraph/investorview?investorid=6208733558341632"
"3443","Jumpstart Ventures","5711406645116928","http://www.seed-db.com/investorgraph/investorview?investorid=5711406645116928"
"3444","Jungle Ventures","5337212715532288","http://www.seed-db.com/investorgraph/investorview?investorid=5337212715532288"
"3445","Juniper Networks","5091054013382656","http://www.seed-db.com/investorgraph/investorview?investorid=5091054013382656"
"3446","Justin Caldbeck","6216788568178688","http://www.seed-db.com/investorgraph/investorview?investorid=6216788568178688"
"3447","Justin Dry","4865310670716928","http://www.seed-db.com/investorgraph/investorview?investorid=4865310670716928"
"3448","Justin Durand","6600556541902848","http://www.seed-db.com/investorgraph/investorview?investorid=6600556541902848"
"3449","Justin Fishner-Wolfson","5382994017648640","http://www.seed-db.com/investorgraph/investorview?investorid=5382994017648640"
"3450","Justin Fishner-Wolfson","6410690130608128","http://www.seed-db.com/investorgraph/investorview?investorid=6410690130608128"
"3451","Justin Howell","5745636360060928","http://www.seed-db.com/investorgraph/investorview?investorid=5745636360060928"
"3452","Justin Kan","5982722950430720","http://www.seed-db.com/investorgraph/investorview?investorid=5982722950430720"
"3453","Justin Kitch","5073667050438656","http://www.seed-db.com/investorgraph/investorview?investorid=5073667050438656"
"3454","Justin Kitch","5715500147408896","http://www.seed-db.com/investorgraph/investorview?investorid=5715500147408896"
"3455","Justin Mateen","5390429059022848","http://www.seed-db.com/investorgraph/investorview?investorid=5390429059022848"
"3456","Justin Mateen","5505471574179840","http://www.seed-db.com/investorgraph/investorview?investorid=5505471574179840"
"3457","Justin Miller","5116280940003328","http://www.seed-db.com/investorgraph/investorview?investorid=5116280940003328"
"3458","Justin Mitchell","6128900950196224","http://www.seed-db.com/investorgraph/investorview?investorid=6128900950196224"
"3459","Justin Siegel","5072272645685248","http://www.seed-db.com/investorgraph/investorview?investorid=5072272645685248"
"3460","Justin Tan","4964226581921792","http://www.seed-db.com/investorgraph/investorview?investorid=4964226581921792"
"3461","Justin Waldron","5816832355205120","http://www.seed-db.com/investorgraph/investorview?investorid=5816832355205120"
"3462","Justin Yoshimura","4948551998111744","http://www.seed-db.com/investorgraph/investorview?investorid=4948551998111744"
"3463","Justin Yoshimura","5734710567239680","http://www.seed-db.com/investorgraph/investorview?investorid=5734710567239680"
"3464","Jyoti Bansal","5690716630024192","http://www.seed-db.com/investorgraph/investorview?investorid=5690716630024192"
"3465","K Cube Ventures","5934755145056256","http://www.seed-db.com/investorgraph/investorview?investorid=5934755145056256"
"3466","K Fund","5765033103458304","http://www.seed-db.com/investorgraph/investorview?investorid=5765033103458304"
"3467","K Street Capital","5185047682351104","http://www.seed-db.com/investorgraph/investorview?investorid=5185047682351104"
"3468","K5","4706890936221696","http://www.seed-db.com/investorgraph/investorview?investorid=4706890936221696"
"3469","K5 Launch","5151462728400896","http://www.seed-db.com/investorgraph/investorview?investorid=5151462728400896"
"3470","K5 Ventures","6076051079823360","http://www.seed-db.com/investorgraph/investorview?investorid=6076051079823360"
"3471","K9 Ventures","6181078062596096","http://www.seed-db.com/investorgraph/investorview?investorid=6181078062596096"
"3472","KAHM Capital","5366975014371328","http://www.seed-db.com/investorgraph/investorview?investorid=5366975014371328"
"3473","KAMIA","6021096436400128","http://www.seed-db.com/investorgraph/investorview?investorid=6021096436400128"
"3474","KBJ Capital","4641808923492352","http://www.seed-db.com/investorgraph/investorview?investorid=4641808923492352"
"3475","KBS Ventures","6640077996294144","http://www.seed-db.com/investorgraph/investorview?investorid=6640077996294144"
"3476","KD Capital L.L.C","5282803532955648","http://www.seed-db.com/investorgraph/investorview?investorid=5282803532955648"
"3477","KDDI","6262284619874304","http://www.seed-db.com/investorgraph/investorview?investorid=6262284619874304"
"3478","KDDI Open Innovation Fund","6216230121766912","http://www.seed-db.com/investorgraph/investorview?investorid=6216230121766912"
"3479","KDWC Ventures","5076606871666688","http://www.seed-db.com/investorgraph/investorview?investorid=5076606871666688"
"3480","KEC Ventures","4869961449209856","http://www.seed-db.com/investorgraph/investorview?investorid=4869961449209856"
"3481","KGC Capital","6302043669004288","http://www.seed-db.com/investorgraph/investorview?investorid=6302043669004288"
"3482","KLab Ventures","6225899804426240","http://www.seed-db.com/investorgraph/investorview?investorid=6225899804426240"
"3483","KOMM Investment","5428685674905600","http://www.seed-db.com/investorgraph/investorview?investorid=5428685674905600"
"3484","KPCB Edge","6270570148659200","http://www.seed-db.com/investorgraph/investorview?investorid=6270570148659200"
"3485","KPMG","4672263030833152","http://www.seed-db.com/investorgraph/investorview?investorid=4672263030833152"
"3486","KPMG Capital","6424662200287232","http://www.seed-db.com/investorgraph/investorview?investorid=6424662200287232"
"3487","KRW Schindler Private Ventures","5575834760904704","http://www.seed-db.com/investorgraph/investorview?investorid=5575834760904704"
"3488","KSVFinland","5536630299426816","http://www.seed-db.com/investorgraph/investorview?investorid=5536630299426816"
"3489","KTB Ventures","5725572080599040","http://www.seed-db.com/investorgraph/investorview?investorid=5725572080599040"
"3490","KTECH Capital","5684963907207168","http://www.seed-db.com/investorgraph/investorview?investorid=5684963907207168"
"3491","Kae Capital","5159578727612416","http://www.seed-db.com/investorgraph/investorview?investorid=5159578727612416"
"3492","Kae Capital","5555964124069888","http://www.seed-db.com/investorgraph/investorview?investorid=5555964124069888"
"3493","Kai-Uwe Ricke","5123784705048576","http://www.seed-db.com/investorgraph/investorview?investorid=5123784705048576"
"3494","Kaiser Permanente Ventures","4852850198839296","http://www.seed-db.com/investorgraph/investorview?investorid=4852850198839296"
"3495","Kakao","5766422374383616","http://www.seed-db.com/investorgraph/investorview?investorid=5766422374383616"
"3496","Kal Vepuri","5381113023299584","http://www.seed-db.com/investorgraph/investorview?investorid=5381113023299584"
"3497","Kalaari Capital","5693375449661440","http://www.seed-db.com/investorgraph/investorview?investorid=5693375449661440"
"3498","Kalaari Capital","6538584416845824","http://www.seed-db.com/investorgraph/investorview?investorid=6538584416845824"
"3499","Kamal Shah","6199244583075840","http://www.seed-db.com/investorgraph/investorview?investorid=6199244583075840"
"3500","Kamran Pourzanjani","6512156958785536","http://www.seed-db.com/investorgraph/investorview?investorid=6512156958785536"
"3501","Kamran Pourzanjani","6656381050421248","http://www.seed-db.com/investorgraph/investorview?investorid=6656381050421248"
"3502","Kaplan","5130129088970752","http://www.seed-db.com/investorgraph/investorview?investorid=5130129088970752"
"3503","Kaplan EdTech Accelerator","5634878750064640","http://www.seed-db.com/investorgraph/investorview?investorid=5634878750064640"
"3504","Kaplan Ventures","5065399540383744","http://www.seed-db.com/investorgraph/investorview?investorid=5065399540383744"
"3505","Kaplan, naim & Co.","6032907864899584","http://www.seed-db.com/investorgraph/investorview?investorid=6032907864899584"
"3506","Kapor Capital","5505549231718400","http://www.seed-db.com/investorgraph/investorview?investorid=5505549231718400"
"3507","Karamveer Singh","5483134363631616","http://www.seed-db.com/investorgraph/investorview?investorid=5483134363631616"
"3508","Karl Chong","5366470389268480","http://www.seed-db.com/investorgraph/investorview?investorid=5366470389268480"
"3509","Karl Jacob","4745788039102464","http://www.seed-db.com/investorgraph/investorview?investorid=4745788039102464"
"3510","Karl Knoflach","4697542667272192","http://www.seed-db.com/investorgraph/investorview?investorid=4697542667272192"
"3511","Karlani Capital","6221449681436672","http://www.seed-db.com/investorgraph/investorview?investorid=6221449681436672"
"3512","Karlin Ventures","6598368931348480","http://www.seed-db.com/investorgraph/investorview?investorid=6598368931348480"
"3513","Kartik Hosanagar","6609881452773376","http://www.seed-db.com/investorgraph/investorview?investorid=6609881452773376"
"3514","Kasper Grundtvig Knokgaard","5533940471300096","http://www.seed-db.com/investorgraph/investorview?investorid=5533940471300096"
"3515","Kaszek Ventures","5686938828800000","http://www.seed-db.com/investorgraph/investorview?investorid=5686938828800000"
"3516","Kate Eberle Walker","5635864977735680","http://www.seed-db.com/investorgraph/investorview?investorid=5635864977735680"
"3517","Kate Van Sprange","5699355554086912","http://www.seed-db.com/investorgraph/investorview?investorid=5699355554086912"
"3518","Kavin Stewart","5714087795228672","http://www.seed-db.com/investorgraph/investorview?investorid=5714087795228672"
"3519","Kavin Stewart","6674218854907904","http://www.seed-db.com/investorgraph/investorview?investorid=6674218854907904"
"3520","Kay Luo","5726728236302336","http://www.seed-db.com/investorgraph/investorview?investorid=5726728236302336"
"3521","Kayvon Beykpour","5767612248096768","http://www.seed-db.com/investorgraph/investorview?investorid=5767612248096768"
"3522","Keen Endeavours","5218967392092160","http://www.seed-db.com/investorgraph/investorview?investorid=5218967392092160"
"3523","Keen IO","6044434684706816","http://www.seed-db.com/investorgraph/investorview?investorid=6044434684706816"
"3524","Keiretsu Forum","5458565141626880","http://www.seed-db.com/investorgraph/investorview?investorid=5458565141626880"
"3525","Keiretsu Forum Northwest","5749921865007104","http://www.seed-db.com/investorgraph/investorview?investorid=5749921865007104"
"3526","Keith Boesky","5202418757271552","http://www.seed-db.com/investorgraph/investorview?investorid=5202418757271552"
"3527","Keith Nowak","5711982405615616","http://www.seed-db.com/investorgraph/investorview?investorid=5711982405615616"
"3528","Keith Nowak","6638187032084480","http://www.seed-db.com/investorgraph/investorview?investorid=6638187032084480"
"3529","Keith Rabois","6648504185257984","http://www.seed-db.com/investorgraph/investorview?investorid=6648504185257984"
"3530","Keith Smith","5189524095238144","http://www.seed-db.com/investorgraph/investorview?investorid=5189524095238144"
"3531","Keith Willey","5447044529389568","http://www.seed-db.com/investorgraph/investorview?investorid=5447044529389568"
"3532","Kelly Hoey","6647123353272320","http://www.seed-db.com/investorgraph/investorview?investorid=6647123353272320"
"3533","Kelly Perdew","5804937975955456","http://www.seed-db.com/investorgraph/investorview?investorid=5804937975955456"
"3534","Kelly Smith","5994694731366400","http://www.seed-db.com/investorgraph/investorview?investorid=5994694731366400"
"3535","Ken Arnold","6209236673495040","http://www.seed-db.com/investorgraph/investorview?investorid=6209236673495040"
"3536","Ken Baumann","5681662918656000","http://www.seed-db.com/investorgraph/investorview?investorid=5681662918656000"
"3537","Ken Goldman","4662053646106624","http://www.seed-db.com/investorgraph/investorview?investorid=4662053646106624"
"3538","Ken Goldman","6660272395649024","http://www.seed-db.com/investorgraph/investorview?investorid=6660272395649024"
"3539","Ken Goldman","6697311556075520","http://www.seed-db.com/investorgraph/investorview?investorid=6697311556075520"
"3540","Ken Keller","2091005","http://www.seed-db.com/investorgraph/investorview?investorid=2091005"
"3541","Ken Levine","6025398819225600","http://www.seed-db.com/investorgraph/investorview?investorid=6025398819225600"
"3542","Ken Morse","5781859241820160","http://www.seed-db.com/investorgraph/investorview?investorid=5781859241820160"
"3543","Ken Porter","5196918145679360","http://www.seed-db.com/investorgraph/investorview?investorid=5196918145679360"
