Investor,Seed-DB code,Seed-DB webpage
David Shen Ventures,6.29E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6292374921674752
David Sloo,6.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6660736549912576
David Soskin,5.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5665774865743872
David Spector,5.80E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5798254641938432
David Stern,5.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5665037205110784
David Stewart,6.28E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6275585781268480
David Tisch,4.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4685417978789888
David TomÃ¡s,4.79E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4787216739991552
David Vergara,5.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5187674558169088
David Villeger,4.94E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4941487447998464
David Vivero,5.50E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5504356870782976
David Wallerstein,2.09E+06,http://www.seed-db.com/investorgraph/investorview?investorid=2092002
David Wallerstein,5.64E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5639910371360768
David Williams,5.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5191576045223936
David Windley,5.09E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5094567200161792
David Wu,5.35E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5351324203876352
Davy Kestens,6.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6658371872620544
DeNA,6.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6474279105331200
DeSimone Group Investments,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5682180181196800
DeSimone Group Investments,6.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6240405725118464
Dean Gilbert,5.82E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5815862749560832
Dean Gilbert,6.56E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6556574067720192
Deap Ubhi,6.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6330407364591616
Debayan Banerjee,6.28E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6278717164748800
Deborah Benton,6.44E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6443147018108928
Deborah Quazzo,6.38E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6376900654006272
Deciens Capital,5.52E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5519559415037952
Deep Fork Capital,4.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4968370155814912
Deep Nishar,4.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4880859391852544
Deep Space Ventures,5.73E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5728579853746176
Deerfield,4.95E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4951227498496000
Deloranch Holding,5.50E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5504911194193920
Delta Partners,6.41E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6410342779322368
Delta Partners Capital Limited,4.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4701744760094720
Demarest,5.64E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5644683543838720
Demarest Media,4.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4772710236291072
Deming Center Venture Fund,5.38E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5379599047327744
Deming Center for Entrepreneurship,5.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5046319907340288
Demis Hassabis,5.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5878684179234816
Denis Fayolle,5.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5474579296288768
Denis Grosz,4.83E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4826863868313600
Denis Hennequin,5.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5765395826868224
Dennis Bennie,5.08E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5081551805087744
Dennis Crowley,5.30E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5296894515347456
Dennis Dayman,6.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6660882713018368
Dennis Phelps,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5712369086889984
Dennis Pilarinos,5.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5648075200659456
Dennis Roberson,5.15E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5148048434921472
Dennis Round,5.46E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5457479743832064
Dennis V. Valenti,4.98E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4978811259060224
Denny Hill Capital,5.06E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5057491796754432
Dentsu Ventures,6.07E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6071486066458624
Derek Smith,4.93E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4925587177078784
Derek Smith,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5758068629438464
Derrik Deyhimi,5.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5657131512496128
Des Traynor,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5714029444071424
Designer Fund,5.58E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5579552860405760
Detonate Ventures,5.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5674329048088576
Detroit Innovate,6.55E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6552332586188800
Detroit Venture Partners,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5714829197180928
Deutsche Bank,5.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5648913377787904
Deutsche Telekom Capital Partners,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5679677523886080
Deutsche Telekom Strategic Investments,5.10E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5097346949971968
Devdutt Yellurkar,5.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5656773889359872
Devin Johnson,4.55E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4551284807958528
Devon Galloway,4.82E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4815786157801472
Devon Galloway,6.06E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6063195869413376
Devon George,5.58E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5575165010247680
Devonshire Investors,5.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5704283810955264
Dharmesh Shah,4.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4673025387528192
Dheeraj Jain,5.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5691324686663680
Dheeraj Sanka,4.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4676094707892224
Di-Ann Eisnor,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5745311351832576
Diane Loviglio,5.12E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5122812914171904
Diane Loviglio,5.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5189898847911936
Diego Basch,5.37E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5374666038312960
Diego Berdakin,5.17E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5165239909744640
Diego J Ruiz-Rincon,5.84E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5842565903417344
Diego Kuperman,5.49E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5485715592839168
Diego Meller,6.10E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6095349437431808
Differential,6.01E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6006581577646080
Digital Currency Group,4.86E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4860896383860736
Digital Entertainment Ventures (DEV),6.18E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6180421872123904
Digital First Ventures,5.91E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5913404053127168
Digital Future,6.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6468445096902656
Digital Garage,4.98E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4975087484665856
Digital Garage,6.22E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6220570622427136
Digital Irish New York Syndicate,6.31E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6309430727540736
Digital Leaders Ventures,5.54E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5537097108684800
Digital Leaders Ventures,6.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6236898209038336
Digital News Ventures,4.79E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4791185302355968
Digital Science,5.85E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5851905578237952
Digital Science,6.50E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6498415479357440
Digital Sky Technologies,6.48E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6478150242402304
Digitalents Capital,6.36E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6361640631009280
Digitech Venture Capital Fund,5.03E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5034402442641408
Dignity Health,5.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5188916843905024
Digvijay Singh,5.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5331470985986048
Dilan Dane (Jayawardane),5.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5972295071825920
Dilan Jayawardane,6.12E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6116631126212608
Dillon McDonald,4.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4689770286415872
Dilyan Dimitrov,6.48E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6475446531129344
Dimitris Vranopoulos,5.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5202685384982528
Dimitris Vranopoulos,6.36E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6363665959747584
Dimitry Foux,5.10E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5103426492956672
Dinesh Tejwani,6.38E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6376784987684864
Dingman Center Angels,6.55E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6547163257503744
Dino Vendetti,6.22E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6217209202343936
Dion DeLoof,6.30E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6303406243184640
Dion Joannou,5.96E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5956631657447424
Dirk Elmendorf,5.94E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5936293141807104
Dirk Elmendorf,6.25E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6253366254501888
Dirk Graber,4.52E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4523285542862848
Dirk Herzbach,5.31E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5309673519448064
Dirk Herzbach,5.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5768865690681344
Discovery Communications,6.13E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6134946624176128
Disney Accelerator,5.74E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5735506881019904
Distilled,3.63E+05,http://www.seed-db.com/investorgraph/investorview?investorid=362570
Divergent Ventures,5.46E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5461050149306368
Doen,5.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5054551090528256
Dolby Family Ventures,6.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6105006407155712
Dollard Carey,4.54E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4543931719090176
Domenic Carosa,4.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4882621397991424
DominateFund,5.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5767428415946752
Dominic Collins,5.57E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5571833088704512
Dominion Capital,5.46E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5456855744643072
Don Dodge,5.74E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5737012564852736
Don Douglas,5.31E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5308305496866816
Don Hutchison,5.83E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5829452206440448
Don Listwin,5.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5108338845024256
Don McLagan,4.79E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4793261923237888
Donna Dubinsky,5.99E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5987564888522752
Doreen Huber,4.73E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4733595969126400
Dorm Room Fund,6.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6331011512139776
Double M Partners,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5675109977161728
Doug Chertok,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5764757655126016
Doug Chertok,5.97E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5970026037248000
Doug Cobb,5.72E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5718766155464704
Doug Derwin,6.54E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6536920293179392
Doug Fieldhouse,5.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5766917453250560
Doug Fieldhouse,6.25E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6248834153840640
